,house_id,met_vok_id,route,duration,distance
437,17247,5,"{'coordinates': [[37.632393, 55.740683], [37.632903, 55.740048], [37.629945, 55.739172], [37.629931, 55.739135], [37.628441, 55.738968], [37.627713, 55.733524], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625803, 55.72961], [37.625206, 55.727647], [37.625342, 55.726962], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",1377.379,1904.771
438,18179,0,"{'coordinates': [[37.636647, 55.734649], [37.636353, 55.73459], [37.636319, 55.734643], [37.636002, 55.734577], [37.637857, 55.731583], [37.638531, 55.731797], [37.639243, 55.732253], [37.639262, 55.732346], [37.639648, 55.732544], [37.640169, 55.732285], [37.6414, 55.73086], [37.641648, 55.730758], [37.641314, 55.730358], [37.641378, 55.730156], [37.640902, 55.730121]], 'type': 'LineString'}",633.838,903.335
439,18179,1,"{'coordinates': [[37.636647, 55.734649], [37.636353, 55.73459], [37.636319, 55.734643], [37.636002, 55.734577], [37.635937, 55.73468], [37.635686, 55.734628], [37.635473, 55.734959], [37.634951, 55.735074], [37.633335, 55.734941], [37.633235, 55.735051], [37.633218, 55.735054], [37.632917, 55.735054], [37.631271, 55.736724], [37.630243, 55.738445], [37.62996, 55.73904], [37.62979, 55.739785], [37.629651, 55.739848], [37.629464, 55.740756], [37.627561, 55.740878], [37.625663, 55.740903], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",992.443,1370.798
440,18179,2,"{'coordinates': [[37.636647, 55.734649], [37.636319, 55.734643], [37.636002, 55.734577], [37.635275, 55.735728], [37.635239, 55.735728], [37.634002, 55.737384], [37.63398, 55.737377], [37.633879, 55.737471], [37.63467, 55.737742], [37.631096, 55.742301], [37.630942, 55.742298], [37.629562, 55.74231], [37.629237, 55.742202], [37.629246, 55.742269], [37.629478, 55.742377], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",854.645,1199.346
441,18179,3,"{'coordinates': [[37.636647, 55.734649], [37.636353, 55.73459], [37.636319, 55.734643], [37.636002, 55.734577], [37.637857, 55.731583], [37.63723, 55.731464]], 'type': 'LineString'}",306.528,441.935
442,18179,4,"{'coordinates': [[37.636647, 55.734649], [37.636353, 55.73459], [37.636319, 55.734643], [37.636002, 55.734577], [37.636416, 55.733882], [37.636326, 55.733863], [37.636512, 55.733563], [37.636382, 55.733537], [37.636401, 55.733508], [37.636027, 55.733433], [37.635313, 55.733455], [37.634433, 55.733061], [37.634481, 55.732978], [37.634368, 55.732962], [37.634474, 55.732761], [37.629268, 55.732085], [37.629265, 55.731887], [37.628877, 55.73191], [37.628737, 55.731845], [37.628731, 55.731594], [37.626555, 55.731733], [37.625649, 55.730064], [37.625375, 55.730082], [37.624114, 55.730023], [37.624165, 55.729739], [37.623889, 55.729608], [37.623808, 55.729219], [37.623621, 55.729128], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",1043.344,1409.77
443,18179,5,"{'coordinates': [[37.636647, 55.734649], [37.636319, 55.734643], [37.636002, 55.734577], [37.636416, 55.733882], [37.636326, 55.733863], [37.636512, 55.733563], [37.636382, 55.733537], [37.636401, 55.733508], [37.635313, 55.733455], [37.634433, 55.733061], [37.634481, 55.732978], [37.634368, 55.732962], [37.634474, 55.732761], [37.629268, 55.732085], [37.629265, 55.731887], [37.628877, 55.73191], [37.628731, 55.731594], [37.626555, 55.731733], [37.625649, 55.730064], [37.625803, 55.72961], [37.625206, 55.727647], [37.625342, 55.726962], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",1163.442,1613.374
444,18180,0,"{'coordinates': [[37.63638, 55.73245], [37.636573, 55.732494], [37.636701, 55.732325], [37.637069, 55.732396], [37.637614, 55.731536], [37.637909, 55.731594], [37.638531, 55.731797], [37.639243, 55.732253], [37.639262, 55.732346], [37.639587, 55.732544], [37.639648, 55.732544], [37.640169, 55.732285], [37.6414, 55.73086], [37.641648, 55.730758], [37.641617, 55.730641], [37.641314, 55.730358], [37.641378, 55.730156], [37.640902, 55.730121]], 'type': 'LineString'}",482.499,680.085
445,18180,1,"{'coordinates': [[37.63638, 55.73245], [37.636573, 55.732494], [37.636701, 55.732325], [37.637069, 55.732396], [37.635473, 55.734959], [37.634951, 55.735074], [37.633335, 55.734941], [37.633235, 55.735051], [37.633218, 55.735054], [37.632917, 55.735054], [37.631271, 55.736724], [37.630243, 55.738445], [37.62979, 55.739785], [37.629651, 55.739848], [37.629464, 55.740756], [37.625663, 55.740903], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1158.766,1615.924
446,18180,2,"{'coordinates': [[37.63638, 55.73245], [37.636573, 55.732494], [37.636701, 55.732325], [37.637069, 55.732396], [37.635473, 55.734959], [37.634951, 55.735074], [37.633335, 55.734941], [37.633235, 55.735051], [37.633218, 55.735054], [37.632917, 55.735054], [37.631271, 55.736724], [37.630243, 55.738445], [37.62979, 55.739785], [37.629651, 55.739848], [37.629452, 55.74224], [37.629237, 55.742202], [37.629246, 55.742269], [37.629478, 55.742377], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1035.25,1454.326
447,18180,3,"{'coordinates': [[37.63638, 55.73245], [37.636573, 55.732494], [37.636701, 55.732325], [37.637069, 55.732396], [37.637614, 55.731536], [37.63723, 55.731464]], 'type': 'LineString'}",129.245,185.689
448,18180,4,"{'coordinates': [[37.63638, 55.73245], [37.636573, 55.732494], [37.636701, 55.732325], [37.637069, 55.732396], [37.637614, 55.731536], [37.635764, 55.731234], [37.635418, 55.731127], [37.63354, 55.730928], [37.629641, 55.73052], [37.629803, 55.730415], [37.626749, 55.730126], [37.626724, 55.7302], [37.625681, 55.730124], [37.625649, 55.730064], [37.625375, 55.730082], [37.624114, 55.730023], [37.624165, 55.729739], [37.623889, 55.729608], [37.623808, 55.729219], [37.623621, 55.729128], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",932.843,1261.182
449,18180,5,"{'coordinates': [[37.63638, 55.73245], [37.636573, 55.732494], [37.636701, 55.732325], [37.637069, 55.732396], [37.637614, 55.731536], [37.635764, 55.731234], [37.635418, 55.731127], [37.63354, 55.730928], [37.629641, 55.73052], [37.629803, 55.730415], [37.626749, 55.730126], [37.626724, 55.7302], [37.625681, 55.730124], [37.625803, 55.72961], [37.625206, 55.727647], [37.625175, 55.727328], [37.625342, 55.726962], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",1052.941,1464.785
450,18204,0,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625438, 55.726646], [37.62637, 55.726755], [37.626354, 55.726807], [37.628453, 55.727047], [37.634481, 55.728243], [37.636944, 55.728309], [37.637099, 55.728338], [37.636872, 55.729331], [37.63729, 55.729348], [37.638623, 55.729441], [37.639568, 55.729361], [37.640058, 55.7294], [37.640014, 55.729804], [37.640406, 55.729833], [37.640344, 55.73008], [37.640902, 55.730121]], 'type': 'LineString'}",1021.458,1453.994
451,18204,1,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.623808, 55.729219], [37.624165, 55.729739], [37.624501, 55.734561], [37.625432, 55.734652], [37.625664, 55.740788], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1427.979,2036.398
452,18204,2,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625505, 55.726659], [37.625184, 55.727493], [37.625803, 55.72961], [37.626555, 55.731733], [37.627572, 55.733001], [37.627915, 55.735287], [37.628626, 55.741928], [37.62889, 55.741933], [37.629005, 55.742022], [37.629001, 55.74227], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1502.09,2115.789
453,18204,3,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625416, 55.726594], [37.625505, 55.726659], [37.625184, 55.727493], [37.625803, 55.72961], [37.625681, 55.730124], [37.626724, 55.7302], [37.626749, 55.730126], [37.629803, 55.730415], [37.629641, 55.73052], [37.63354, 55.730928], [37.635418, 55.731127], [37.635764, 55.731234], [37.63723, 55.731464]], 'type': 'LineString'}",975.432,1415.115
454,18204,4,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.623855, 55.729216], [37.623648, 55.729168], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",422.972,614.049
455,18204,5,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625416, 55.726594], [37.625438, 55.726646], [37.625505, 55.726659], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",255.063,372.644
456,18205,0,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625438, 55.726646], [37.62637, 55.726755], [37.626354, 55.726807], [37.628453, 55.727047], [37.634481, 55.728243], [37.636944, 55.728309], [37.637099, 55.728338], [37.636872, 55.729331], [37.63729, 55.729348], [37.638623, 55.729441], [37.639568, 55.729361], [37.640058, 55.7294], [37.640014, 55.729804], [37.640406, 55.729833], [37.640344, 55.73008], [37.640902, 55.730121]], 'type': 'LineString'}",1021.458,1453.994
457,18205,1,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.623808, 55.729219], [37.624165, 55.729739], [37.624501, 55.734561], [37.625432, 55.734652], [37.625664, 55.740788], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1427.979,2036.398
458,18205,2,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625505, 55.726659], [37.625184, 55.727493], [37.625803, 55.72961], [37.626555, 55.731733], [37.627572, 55.733001], [37.627915, 55.735287], [37.628626, 55.741928], [37.62889, 55.741933], [37.629005, 55.742022], [37.629001, 55.74227], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1502.09,2115.789
459,18205,3,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625416, 55.726594], [37.625505, 55.726659], [37.625184, 55.727493], [37.625803, 55.72961], [37.625681, 55.730124], [37.626724, 55.7302], [37.626749, 55.730126], [37.629803, 55.730415], [37.629641, 55.73052], [37.63354, 55.730928], [37.635418, 55.731127], [37.635764, 55.731234], [37.63723, 55.731464]], 'type': 'LineString'}",975.432,1415.115
460,18205,4,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.623855, 55.729216], [37.623648, 55.729168], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",422.972,614.049
461,18205,5,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625416, 55.726594], [37.625438, 55.726646], [37.625505, 55.726659], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",255.063,372.644
462,32468,0,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625438, 55.726646], [37.62637, 55.726755], [37.626354, 55.726807], [37.628453, 55.727047], [37.634481, 55.728243], [37.636944, 55.728309], [37.637099, 55.728338], [37.636872, 55.729331], [37.63729, 55.729348], [37.638623, 55.729441], [37.639568, 55.729361], [37.640058, 55.7294], [37.640014, 55.729804], [37.640406, 55.729833], [37.640344, 55.73008], [37.640902, 55.730121]], 'type': 'LineString'}",1021.458,1453.994
463,32468,1,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.623808, 55.729219], [37.624165, 55.729739], [37.624501, 55.734561], [37.625432, 55.734652], [37.625664, 55.740788], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1427.979,2036.398
464,32468,2,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625505, 55.726659], [37.625184, 55.727493], [37.625803, 55.72961], [37.626555, 55.731733], [37.627572, 55.733001], [37.627915, 55.735287], [37.628626, 55.741928], [37.62889, 55.741933], [37.629005, 55.742022], [37.629001, 55.74227], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1502.09,2115.789
465,32468,3,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625416, 55.726594], [37.625505, 55.726659], [37.625184, 55.727493], [37.625803, 55.72961], [37.625681, 55.730124], [37.626724, 55.7302], [37.626749, 55.730126], [37.629803, 55.730415], [37.629641, 55.73052], [37.63354, 55.730928], [37.635418, 55.731127], [37.635764, 55.731234], [37.63723, 55.731464]], 'type': 'LineString'}",975.432,1415.115
466,32468,4,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.623855, 55.729216], [37.623648, 55.729168], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",422.972,614.049
467,32468,5,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625416, 55.726594], [37.625438, 55.726646], [37.625505, 55.726659], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",255.063,372.644
468,18207,0,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625438, 55.726646], [37.62637, 55.726755], [37.626354, 55.726807], [37.628453, 55.727047], [37.634481, 55.728243], [37.636944, 55.728309], [37.637099, 55.728338], [37.636872, 55.729331], [37.63729, 55.729348], [37.638623, 55.729441], [37.639568, 55.729361], [37.640058, 55.7294], [37.640014, 55.729804], [37.640406, 55.729833], [37.640344, 55.73008], [37.640902, 55.730121]], 'type': 'LineString'}",1021.458,1453.994
469,18207,1,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.623808, 55.729219], [37.624165, 55.729739], [37.624501, 55.734561], [37.625432, 55.734652], [37.625664, 55.740788], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1427.979,2036.398
470,18207,2,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625505, 55.726659], [37.625184, 55.727493], [37.625803, 55.72961], [37.626555, 55.731733], [37.627572, 55.733001], [37.627915, 55.735287], [37.628626, 55.741928], [37.62889, 55.741933], [37.629005, 55.742022], [37.629001, 55.74227], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1502.09,2115.789
471,18207,3,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625416, 55.726594], [37.625505, 55.726659], [37.625184, 55.727493], [37.625803, 55.72961], [37.625681, 55.730124], [37.626724, 55.7302], [37.626749, 55.730126], [37.629803, 55.730415], [37.629641, 55.73052], [37.63354, 55.730928], [37.635418, 55.731127], [37.635764, 55.731234], [37.63723, 55.731464]], 'type': 'LineString'}",975.432,1415.115
472,18207,4,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.623855, 55.729216], [37.623648, 55.729168], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",422.972,614.049
473,18207,5,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625416, 55.726594], [37.625438, 55.726646], [37.625505, 55.726659], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",255.063,372.644
474,18380,0,"{'coordinates': [[37.638603, 55.728121], [37.637415, 55.728059], [37.63739, 55.728175], [37.637244, 55.728161], [37.637099, 55.728338], [37.636988, 55.728588], [37.636872, 55.729331], [37.63729, 55.729348], [37.638623, 55.729441], [37.639211, 55.729416], [37.639568, 55.729361], [37.640014, 55.729365], [37.640058, 55.7294], [37.640115, 55.729483], [37.640014, 55.729804], [37.640406, 55.729833], [37.640344, 55.73008], [37.640902, 55.730121]], 'type': 'LineString'}",441.855,569.108
475,18380,1,"{'coordinates': [[37.638603, 55.728121], [37.637415, 55.728059], [37.63739, 55.728175], [37.637244, 55.728161], [37.636802, 55.729828], [37.637119, 55.729843], [37.637492, 55.730472], [37.637498, 55.730579], [37.637182, 55.730813], [37.636624, 55.730753], [37.636238, 55.731234], [37.636098, 55.731209], [37.636043, 55.731276], [37.635967, 55.731374], [37.635881, 55.731523], [37.635381, 55.731807], [37.635316, 55.731793], [37.635248, 55.731902], [37.635126, 55.731874], [37.633234, 55.734875], [37.631379, 55.736769], [37.630094, 55.739108], [37.629675, 55.740762], [37.625663, 55.740903], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1521.708,2111.408
476,18380,2,"{'coordinates': [[37.638603, 55.728121], [37.637415, 55.728059], [37.63739, 55.728175], [37.637244, 55.728161], [37.636802, 55.729828], [37.637119, 55.729843], [37.637492, 55.730472], [37.637498, 55.730579], [37.637182, 55.730813], [37.636624, 55.730753], [37.636238, 55.731234], [37.636098, 55.731209], [37.636043, 55.731276], [37.635967, 55.731374], [37.635881, 55.731523], [37.635381, 55.731807], [37.635316, 55.731793], [37.635248, 55.731902], [37.635126, 55.731874], [37.633517, 55.734496], [37.631451, 55.736664], [37.630649, 55.737988], [37.630063, 55.739189], [37.629634, 55.741405], [37.629498, 55.741407], [37.629452, 55.74224], [37.629237, 55.742202], [37.629246, 55.742269], [37.629478, 55.742377], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1391.678,1944.311
477,18380,3,"{'coordinates': [[37.638603, 55.728121], [37.637415, 55.728059], [37.63739, 55.728175], [37.637244, 55.728161], [37.637099, 55.728338], [37.636988, 55.728588], [37.636802, 55.729828], [37.637119, 55.729843], [37.637484, 55.730326], [37.637492, 55.730472], [37.637498, 55.730579], [37.637379, 55.730731], [37.637182, 55.730813], [37.636624, 55.730753], [37.636238, 55.731234], [37.636806, 55.731342], [37.636784, 55.73138], [37.63723, 55.731464]], 'type': 'LineString'}",443.943,592.327
478,18380,4,"{'coordinates': [[37.638603, 55.728121], [37.637415, 55.728059], [37.63739, 55.728175], [37.6369, 55.72814], [37.636853, 55.728269], [37.634481, 55.728189], [37.63448, 55.728296], [37.634444, 55.728314], [37.634234, 55.728271], [37.634234, 55.728393], [37.633769, 55.728423], [37.633184, 55.728444], [37.632296, 55.728444], [37.632333, 55.72835], [37.63178, 55.728239], [37.630846, 55.728099], [37.63036, 55.729286], [37.630169, 55.72926], [37.630115, 55.729351], [37.627115, 55.728954], [37.626959, 55.729183], [37.625616, 55.729103], [37.625607, 55.729064], [37.624262, 55.729183], [37.624212, 55.729333], [37.623787, 55.729318], [37.623808, 55.729219], [37.623621, 55.729128], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",956.235,1264.982
479,18380,5,"{'coordinates': [[37.638603, 55.728121], [37.637415, 55.728059], [37.63739, 55.728175], [37.6369, 55.72814], [37.636853, 55.728269], [37.634523, 55.728199], [37.634234, 55.728128], [37.634213, 55.728144], [37.631086, 55.727521], [37.631035, 55.727638], [37.628498, 55.727117], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",718.51,948.501
480,18381,0,"{'coordinates': [[37.638603, 55.728121], [37.637415, 55.728059], [37.63739, 55.728175], [37.637244, 55.728161], [37.637099, 55.728338], [37.636988, 55.728588], [37.636872, 55.729331], [37.63729, 55.729348], [37.638623, 55.729441], [37.639211, 55.729416], [37.639568, 55.729361], [37.640014, 55.729365], [37.640058, 55.7294], [37.640115, 55.729483], [37.640014, 55.729804], [37.640406, 55.729833], [37.640344, 55.73008], [37.640902, 55.730121]], 'type': 'LineString'}",441.855,569.108
481,18381,1,"{'coordinates': [[37.638603, 55.728121], [37.637415, 55.728059], [37.63739, 55.728175], [37.637244, 55.728161], [37.636802, 55.729828], [37.637119, 55.729843], [37.637492, 55.730472], [37.637498, 55.730579], [37.637182, 55.730813], [37.636624, 55.730753], [37.636238, 55.731234], [37.636098, 55.731209], [37.636043, 55.731276], [37.635967, 55.731374], [37.635881, 55.731523], [37.635381, 55.731807], [37.635316, 55.731793], [37.635248, 55.731902], [37.635126, 55.731874], [37.633234, 55.734875], [37.631379, 55.736769], [37.630094, 55.739108], [37.629675, 55.740762], [37.625663, 55.740903], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1521.708,2111.408
482,18381,2,"{'coordinates': [[37.638603, 55.728121], [37.637415, 55.728059], [37.63739, 55.728175], [37.637244, 55.728161], [37.636802, 55.729828], [37.637119, 55.729843], [37.637492, 55.730472], [37.637498, 55.730579], [37.637182, 55.730813], [37.636624, 55.730753], [37.636238, 55.731234], [37.636098, 55.731209], [37.636043, 55.731276], [37.635967, 55.731374], [37.635881, 55.731523], [37.635381, 55.731807], [37.635316, 55.731793], [37.635248, 55.731902], [37.635126, 55.731874], [37.633517, 55.734496], [37.631451, 55.736664], [37.630649, 55.737988], [37.630063, 55.739189], [37.629634, 55.741405], [37.629498, 55.741407], [37.629452, 55.74224], [37.629237, 55.742202], [37.629246, 55.742269], [37.629478, 55.742377], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1391.678,1944.311
483,18381,3,"{'coordinates': [[37.638603, 55.728121], [37.637415, 55.728059], [37.63739, 55.728175], [37.637244, 55.728161], [37.637099, 55.728338], [37.636988, 55.728588], [37.636802, 55.729828], [37.637119, 55.729843], [37.637484, 55.730326], [37.637492, 55.730472], [37.637498, 55.730579], [37.637379, 55.730731], [37.637182, 55.730813], [37.636624, 55.730753], [37.636238, 55.731234], [37.636806, 55.731342], [37.636784, 55.73138], [37.63723, 55.731464]], 'type': 'LineString'}",443.943,592.327
484,18381,4,"{'coordinates': [[37.638603, 55.728121], [37.637415, 55.728059], [37.63739, 55.728175], [37.6369, 55.72814], [37.636853, 55.728269], [37.634481, 55.728189], [37.63448, 55.728296], [37.634444, 55.728314], [37.634234, 55.728271], [37.634234, 55.728393], [37.633769, 55.728423], [37.633184, 55.728444], [37.632296, 55.728444], [37.632333, 55.72835], [37.63178, 55.728239], [37.630846, 55.728099], [37.63036, 55.729286], [37.630169, 55.72926], [37.630115, 55.729351], [37.627115, 55.728954], [37.626959, 55.729183], [37.625616, 55.729103], [37.625607, 55.729064], [37.624262, 55.729183], [37.624212, 55.729333], [37.623787, 55.729318], [37.623808, 55.729219], [37.623621, 55.729128], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",956.235,1264.982
485,18381,5,"{'coordinates': [[37.638603, 55.728121], [37.637415, 55.728059], [37.63739, 55.728175], [37.6369, 55.72814], [37.636853, 55.728269], [37.634523, 55.728199], [37.634234, 55.728128], [37.634213, 55.728144], [37.631086, 55.727521], [37.631035, 55.727638], [37.628498, 55.727117], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",718.51,948.501
486,18452,0,"{'coordinates': [[37.630186, 55.741081], [37.629899, 55.741088], [37.629876, 55.740817], [37.629778, 55.740813], [37.629858, 55.740519], [37.629736, 55.740509], [37.630094, 55.739108], [37.631379, 55.736769], [37.633234, 55.734875], [37.634798, 55.732431], [37.634929, 55.73245], [37.635316, 55.731793], [37.635381, 55.731807], [37.635967, 55.731374], [37.636043, 55.731276], [37.636485, 55.730738], [37.636624, 55.730753], [37.637278, 55.730003], [37.637947, 55.730045], [37.637978, 55.729909], [37.640902, 55.730121]], 'type': 'LineString'}",1183.383,1632.641
487,18452,1,"{'coordinates': [[37.630186, 55.741081], [37.629899, 55.741088], [37.629876, 55.740817], [37.629778, 55.740813], [37.629801, 55.74077], [37.629361, 55.740758], [37.627019, 55.740897], [37.625663, 55.740903], [37.625664, 55.740775], [37.625659, 55.740638], [37.625657, 55.74061], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",379.94,483.906
488,18452,2,"{'coordinates': [[37.630186, 55.741081], [37.629899, 55.741088], [37.629938, 55.741518], [37.629763, 55.741524], [37.629773, 55.741632], [37.629512, 55.74164], [37.629452, 55.74224], [37.629237, 55.742202], [37.629246, 55.742269], [37.629391, 55.742293], [37.629478, 55.742377], [37.629394, 55.742494], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",203.41,248.646
489,18452,3,"{'coordinates': [[37.630186, 55.741081], [37.629899, 55.741088], [37.629876, 55.740817], [37.629778, 55.740813], [37.629858, 55.740519], [37.629736, 55.740509], [37.630094, 55.739108], [37.631379, 55.736769], [37.633234, 55.734875], [37.634798, 55.732431], [37.634929, 55.73245], [37.635316, 55.731793], [37.635381, 55.731807], [37.635955, 55.731436], [37.63631, 55.731569], [37.636648, 55.731354], [37.63723, 55.731464]], 'type': 'LineString'}",940.28,1299.756
490,18452,4,"{'coordinates': [[37.630186, 55.741081], [37.629899, 55.741088], [37.629876, 55.740817], [37.629778, 55.740813], [37.629858, 55.740519], [37.629602, 55.740499], [37.629931, 55.739135], [37.628441, 55.738968], [37.627713, 55.733524], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625375, 55.730082], [37.624114, 55.730023], [37.624165, 55.729739], [37.623889, 55.729608], [37.623808, 55.729219], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",1242.383,1666.149
